id,rating,genres,countries,runtime,title,poster,original_language,overview,release_year,streaming_services
tt1772341,75.0,"Family, Animation, Comedy, Adventure",United States,101,Wreck-It Ralph,https://image.tmdb.org/t/p/original/zWoIgZ7mgmPkaZjG0102BSKFIqQ.jpg,en,"Wreck-It Ralph is the 9-foot-tall, 643-pound villain of an arcade video game named Fix-It Felix Jr., in which the game's titular hero fixes buildings that Ralph destroys. Wanting to prove he can be a good guy and not just a villain, Ralph escapes his game and lands in Hero's Duty, a first-person shooter where he helps the game's hero battle against alien invaders. He later enters Sugar Rush, a kart racing game set on tracks made of candies, cookies and other sweets. There, Ralph meets Vanellope von Schweetz who has learned that her game is faced with a dire threat that could affect the entire arcade, and one that Ralph may have inadvertently started.",2012,"iTunes, Google Play, Amazon Instant Video, Disney+"
tt0454848,75.0,"Crime, Drama, Thriller, Mystery",United States,129,Inside Man,https://image.tmdb.org/t/p/original/mf4i9zZVXMmqWsEb9D0OAY7k3t.jpg,en,"When an armed, masked gang enter a Manhattan bank, lock the doors and take hostages, the detective assigned to effect their release enters negotiations preoccupied with corruption charges he is facing.",2006,"Amazon Instant Video, Google Play, iTunes, HBO Max"
tt0372183,75.0,"Action, Drama, Thriller, Mystery","Germany, United States",108,The Bourne Supremacy,https://image.tmdb.org/t/p/original/7IYGiDrquvX3q7e9PV6Pejs6b2g.jpg,en,"When a CIA operation to purchase classified Russian documents is blown by a rival agent, who then shows up in the sleepy seaside village where Bourne and Marie have been living. The pair run for their lives and Bourne, who promised retaliation should anyone from his former life attempt contact, is forced to once again take up his life as a trained assassin to survive.",2004,"Amazon Instant Video, Google Play, iTunes, HBO Max"
tt1702014,79.0,"Drama, Romance",Brazil,96,The Way He Looks,https://image.tmdb.org/t/p/original/2BhhlAYwKvONGW7tr16ZhnD0sym.jpg,pt,"Leonardo is a blind teenager dealing with an overprotective mother while trying to live a more independent life. To the disappointment of his best friend, Giovana, he plans to go on an exchange program abroad. When Gabriel, a new student in town, arrives at their classroom, new feelings blossom in Leonardo making him question his plans.",2014,"iTunes, Google Play, Amazon Instant Video"
tt0169102,76.5,"Adventure, Romance, Drama, 4, 5",India,224,Lagaan: Once Upon a Time in India,https://image.tmdb.org/t/p/original/ldJtjnulba43rti5R3ngnkpZq1H.jpg,hi,"In 1890s India, an arrogant British commander challenges the harshly taxed residents of Champaner to a high-stakes cricket match.",2001,Netflix
tt0018773,80.5,"Comedy, Romance, Family",United States,72,The Circus,https://image.tmdb.org/t/p/original/3FywbVq2qGqbYHPCy2NJcOf0gmp.jpg,en,"Charlie, a wandering tramp, becomes a circus handyman - soon the star of the show - and falls in love with the circus owner's stepdaughter.",1928,"Amazon Instant Video, iTunes, HBO Max"
tt0870111,75.0,"Drama, History, 1","France, United Kingdom, United States",122,Frost/Nixon,https://image.tmdb.org/t/p/original/z4cQ2mJxwPZUwVh97yX9oNsLLZQ.jpg,en,"For three years after being forced from office, Nixon remained silent. But in summer 1977, the steely, cunning former commander-in-chief agreed to sit for one all-inclusive interview to confront the questions of his time in office and the Watergate scandal that ended his presidency. Nixon surprised everyone in selecting Frost as his televised confessor, intending to easily outfox the breezy British showman and secure a place in the hearts and minds of Americans. Likewise, Frost's team harboured doubts about their boss's ability to hold his own. But as the cameras rolled, a charged battle of wits resulted.",2008,"iTunes, Google Play, Amazon Instant Video"
tt0048028,77.0,"Drama, Romance",United States,115,East of Eden,https://image.tmdb.org/t/p/original/xv1MZVIop0SQqwLUymgE5eb2LFl.jpg,en,"In the Salinas Valley in and around World War I, Cal Trask feels he must compete against overwhelming odds with his brother for the love of their father. Cal is frustrated at every turn, from his reaction to the war, how to get ahead in business and in life, and how to relate to his estranged mother.",1955,"Amazon Instant Video, Google Play, iTunes"
tt0055499,79.0,Drama,Sweden,91,Through a Glass Darkly,https://image.tmdb.org/t/p/original/rYD30Fm4vAcBqk1kTsxHw1s8P29.jpg,sv,"Karin hopes to recover from her recent stay at a mental hospital by spending the summer at her family's cottage on a tiny island. Her husband, Martin, cares for her but is frustrated by her physical withdrawal. Her younger brother, Minus, is confused by Karin's vulnerability and his own budding sexuality. Their father, David, cannot overcome his haughty remoteness. Beset by visions, Karin descends further into madness.",1961,"iTunes, Amazon Instant Video, HBO Max"
tt0408664,79.5,Drama,Japan,141,Nobody Knows,https://image.tmdb.org/t/p/original/kDUUdWrbBBVqzSmm27pHFJcTvCU.jpg,ja,"In a small Tokyo apartment, twelve-year-old Akira must care for his younger siblings after their mother leaves them and shows no sign of returning.",2004,iTunes
tt0071129,79.0,"Comedy, Drama",Italy,123,Amarcord,https://image.tmdb.org/t/p/original/s6e5B6ty6xjLUjCgephOVjnpFnR.jpg,it,"In an Italian seaside town, young Titta gets into trouble with his friends and watches various local eccentrics as they engage in often absurd behavior. Frequently clashing with his stern father and defended by his doting mother, Titta witnesses the actions of a wide range of characters, from his extended family to Fascist loyalists to sensual women, with certain moments shifting into fantastical scenarios.",1973,"Amazon Instant Video, Google Play, iTunes, HBO Max"
tt0087544,79.5,"Adventure, Animation, Fantasy, Science Fiction",Japan,117,Nausicaä of the Valley of the Wind,https://image.tmdb.org/t/p/original/sIpcATxMrKHRRUJAGI5UIUT7XMG.jpg,ja,"After a global war, the seaside kingdom known as the Valley of the Wind remains one of the last strongholds on Earth untouched by a poisonous jungle and the powerful insects that guard it. Led by the courageous Princess Nausicaä, the people of the Valley engage in an epic struggle to restore the bond between humanity and Earth.",1984,"iTunes, Google Play, Amazon Instant Video, HBO Max"
tt0120815,84.0,"Drama, History, War",United States,169,Saving Private Ryan,https://image.tmdb.org/t/p/original/1wY4psJ5NVEhCuOYROwLH2XExM2.jpg,en,"As U.S. troops storm the beaches of Normandy, three brothers lie dead on the battlefield, with a fourth trapped behind enemy lines. Ranger captain John Miller and seven men are tasked with penetrating German-held territory and bringing the boy home.",1998,"iTunes, Google Play, Amazon Instant Video, Netflix, Paramount+"
tt0880502,74.0,Drama,"Germany, Turkey",122,The Edge of Heaven,https://image.tmdb.org/t/p/original/oyJTRfxvbjz223626iMuDlZo4b8.jpg,de,"The lives of six German-Turkish immigrants are drawn together by circumstance: An old man and a prostitute forging a partnership, a young scholar reconciling his past, two young women falling in love, and a mother putting the shattered pieces of her life back together.",2007,Amazon Instant Video
tt0454921,79.5,"Drama, 1",United States,117,The Pursuit of Happyness,https://image.tmdb.org/t/p/original/f6l9rghSHORkWLurUGJhaKAiyjY.jpg,en,A struggling salesman takes custody of his son as he's poised to begin a life-changing professional career.,2006,"Google Play, Netflix, Amazon Instant Video, iTunes"
tt1255953,81.5,"Drama, War, Mystery","Canada, France",131,Incendies,https://image.tmdb.org/t/p/original/zQdcNGCi4aVIv02wMHaTWlF7M2w.jpg,fr,"A mother's last wishes send twins Jeanne and Simon on a journey to Middle East in search of their tangled roots. Adapted from Wajdi Mouawad's acclaimed play, Incendies tells the powerful and moving tale of two young adults' voyage to the core of deep-rooted hatred, never-ending wars and enduring love.",2010,"Amazon Instant Video, Google Play, iTunes"
tt2119532,81.0,"Drama, History, War, 1","Australia, United States",139,Hacksaw Ridge,https://image.tmdb.org/t/p/original/jhWbYeUNOA5zAb6ufK6pXQFXqTX.jpg,en,"WWII American Army Medic Desmond T. Doss, who served during the Battle of Okinawa, refuses to kill people and becomes the first Conscientious Objector in American history to receive the Congressional Medal of Honor.",2016,"Amazon Instant Video, Google Play, iTunes"
tt0083946,78.0,"Drama, Adventure","Germany, Peru",157,Fitzcarraldo,https://image.tmdb.org/t/p/original/oBCnYEKcg1rMhr5JjDnrRpilvDd.jpg,de,"Fitzcarraldo is a dreamer who plans to build an opera house in Iquitos, in the Peruvian Amazon, so, in order to finance his project, he embarks on an epic adventure to collect rubber, a very profitable product, in a remote and unexplored region of the rainforest.",1982,"Amazon Instant Video, iTunes, Google Play, Peacock"
tt0107818,77.0,Drama,United States,126,Philadelphia,https://image.tmdb.org/t/p/original/tFe5Yoo5zT495okA49bq1vPPkiV.jpg,en,Two competing lawyers join forces to sue a prestigious law firm for AIDS discrimination. As their unlikely friendship develops their courage overcomes the prejudice and corruption of their powerful adversaries.,1993,"Amazon Instant Video, iTunes, Google Play, Hulu, Netflix"
tt0084503,79.5,"Music, Drama, Fantasy",United Kingdom,95,Pink Floyd: The Wall,https://image.tmdb.org/t/p/original/aElHyIdF5jmctFGhlhhaPFsbBJC.jpg,en,A troubled rock star descends into madness in the midst of his physical and social isolation from everyone.,1982,
tt8633462,78.0,"War, Drama, History","Germany, Austria, Bosnia and Herzegovina, France, Netherlands, Norway, Poland, Romania, Turkey",104,"Quo Vadis, Aida?",https://image.tmdb.org/t/p/original/qDI0jKg1mFtsfoUnwhH7OX1om1L.jpg,sr,"Bosnia, July 1995. Aida is a translator for the UN in the small town of Srebrenica. When the Serbian army takes over the town, her family is among the thousands of citizens looking for shelter in the UN camp. As an insider to the negotiations Aida has access to crucial information that she needs to interpret. What is at the horizon for her family and people – rescue or death? Which move should she take?",2021,"iTunes, Amazon Instant Video, Google Play, Hulu, Netflix"
tt0114388,75.5,"Drama, Romance",United Kingdom,136,Sense and Sensibility,https://image.tmdb.org/t/p/original/cBK2yL3HqhFvIVd7lLtazWlRZPR.jpg,en,"Rich Mr. Dashwood dies, leaving his second wife and her daughters poor by the rules of inheritance. Two daughters are the titular opposites.",1995,"iTunes, Google Play, Amazon Instant Video, Paramount+, Showtime"
tt0079470,78.5,Comedy,United Kingdom,94,Life of Brian,https://image.tmdb.org/t/p/original/lSSA64WF0M0BXnjwr2quMh6shCl.jpg,en,"Brian Cohen is an average young Jewish man, but through a series of ridiculous events, he gains a reputation as the Messiah. When he's not dodging his followers or being scolded by his shrill mother, the hapless Brian has to contend with the pompous Pontius Pilate and acronym-obsessed members of a separatist movement. Rife with Monty Python's signature absurdity, the tale finds Brian's life paralleling Biblical lore, albeit with many more laughs.",1979,"Google Play, Netflix, iTunes, Amazon Instant Video"
tt0181875,76.5,"Drama, Music, Adventure",United States,122,Almost Famous,https://image.tmdb.org/t/p/original/3rrkyLYbgLj84AYvjhdcJot4JPx.jpg,en,"In 1973, 15-year-old William Miller's unabashed love of music and aspiration to become a rock journalist lands him an assignment from Rolling Stone magazine to interview and tour with the up-and-coming band, Stillwater.",2000,"iTunes, Google Play, Amazon Instant Video, Paramount+, Showtime"
tt0245844,76.5,"Adventure, Drama, History, Action",United States,131,The Count of Monte Cristo,https://image.tmdb.org/t/p/original/ifMgDAUXVQLY4DeOu3VTTi55jSP.jpg,en,"Edmond Dantés's life and plans to marry the beautiful Mercedes are shattered when his best friend, Fernand, deceives him. After spending 13 miserable years in prison, Dantés escapes with the help of a fellow inmate and plots his revenge, cleverly insinuating himself into the French nobility.",2002,"iTunes, Google Play, Amazon Instant Video"
tt7725596,76.0,"Comedy, Romance, Drama",India,125,Badhaai Ho,https://image.tmdb.org/t/p/original/1RCzZkjxnL9MiAOP4oQQm63Ku0p.jpg,hi,A 25-year-old man tries to suppress his embarrassment when his mother announces that she is pregnant.,2018,
tt3417422,80.0,"Crime, Thriller",India,164,Drishyam,https://image.tmdb.org/t/p/original/7d8GLneJkF81q1POdK7VUrjWafX.jpg,ml,"Georgekutty lives a happy life with his wife and daughters. Things take a turn when his daughter gets indecently filmed using a hidden camera, by the son of a police inspector.",2013,
tt10431500,82.0,Drama,Turkey,132,Miracle in Cell No. 7,https://image.tmdb.org/t/p/original/bOth4QmNyEkalwahfPCfiXjNh1r.jpg,tr,"Separated from his daughter, a father with an intellectual disability must prove his innocence when he is jailed for the death of a commander's child.",2019,"Google Play, iTunes, Netflix"
tt2582846,76.5,"Romance, Drama",United States,126,The Fault in Our Stars,https://image.tmdb.org/t/p/original/ep7dF4QR4Mm39LI958V0XbwE0hK.jpg,en,"Despite the tumor-shrinking medical miracle that has bought her a few years, Hazel has never been anything but terminal, her final chapter inscribed upon diagnosis. But when a patient named Augustus Waters suddenly appears at Cancer Kid Support Group, Hazel's story is about to be completely rewritten.",2014,"Disney+, Google Play, iTunes, Amazon Instant Video, HBO Max"
tt0414387,79.0,"Drama, Romance","France, United Kingdom, United States",127,Pride & Prejudice,https://image.tmdb.org/t/p/original/sGjIvtVvTlWnia2zfJfHz81pZ9Q.jpg,en,"A story of love and life among the landed English gentry during the Georgian era. Mr. Bennet is a gentleman living in Hertfordshire with his overbearing wife and five daughters, but if he dies their house will be inherited by a distant cousin whom they have never met, so the family's future happiness and security is dependent on the daughters making good marriages.",2005,"iTunes, Google Play, Amazon Instant Video, Peacock"
tt0499549,76.5,"Action, Adventure, Fantasy, Science Fiction","United States, United Kingdom",162,Avatar,https://image.tmdb.org/t/p/original/jRXYjXNq0Cs2TcJjLkki24MLp7u.jpg,en,"In the 22nd century, a paraplegic Marine is dispatched to the moon Pandora on a unique mission, but becomes torn between following orders and protecting an alien civilization.",2009,"Amazon Instant Video, Disney+, Google Play, iTunes"
tt0038890,80.0,"Drama, History, War, Thriller",Italy,103,"Rome, Open City",https://image.tmdb.org/t/p/original/ijGV4v8JxgbNzgEhqKdzHdaZn8a.jpg,it,"During the Nazi occupation of Rome in 1944, the leader of the Resistance is chased by the Nazis as he seeks refuge and a way to escape.",1945,"iTunes, Google Play, Amazon Instant Video, HBO Max"
tt0039628,76.0,"Comedy, Drama, Family",United States,96,Miracle on 34th Street,https://image.tmdb.org/t/p/original/qyAc9X9XHloIqy3oJbbZ44Cw0Hm.jpg,en,"Kris Kringle, seemingly the embodiment of Santa Claus, is asked to portray the jolly old fellow at Macy's following his performance in the Thanksgiving Day parade. His portrayal is so complete that many begin to question if he truly is Santa Claus, while others question his sanity.",1947,"iTunes, Google Play, Amazon Prime Video, Amazon Instant Video, Disney+, HBO Max"
tt0300140,77.0,"Crime, Drama","Denmark, Sweden",109,Lilya 4-ever,https://image.tmdb.org/t/p/original/5i1uhvcdv2Iogx0Bb1znvUmkCvN.jpg,sv,"Lilja lives in poverty and dreams of a better life. Her mother moves to the United States and abandons her to her aunt, who neglects her. Lilja hangs out with her friends, Natasha and Volodya, who is suicidal. Desperate for money, she starts working as a prostitute, and later meets Andrei. He offers her a good job in Sweden, but when Lilja arrives her life quickly enters a downward spiral.",2002,
tt0086197,76.0,"Drama, History, Adventure, 1",United States,193,The Right Stuff,https://image.tmdb.org/t/p/original/btqTjNRxecYgQ1FGfVlLqSSNjz.jpg,en,"A chronicle of the original Mercury astronauts in the formation of America's space program: Alan Shepherd, the first American in space; Gus Grissom, the benighted astronaut for whom nothing works out as planned; John Glenn, the straight-arrow 'boy scout' of the bunch who was the first American to orbit the earth; and the remaining pilots: Deke Slayton, Scott Carpenter, Wally Schirra, and Gordon Cooper.",1983,"Amazon Instant Video, iTunes, Google Play"
tt0107048,78.0,"Romance, Fantasy, Drama, Comedy",United States,101,Groundhog Day,https://image.tmdb.org/t/p/original/fyuhkgPQSXiToYMQ3bIk2uVoulb.jpg,en,"A narcissistic TV weatherman, along with his attractive-but-distant producer, and his mawkish cameraman, is sent to report on Groundhog Day in the small town of Punxsutawney, where he finds himself repeating the same day over and over.",1993,"Google Play, Amazon Instant Video, iTunes"
tt0058946,80.0,"Drama, War, History","Italy, Algeria",121,The Battle of Algiers,https://image.tmdb.org/t/p/original/1eEN4ubAFB4N2Rl9syqPVCcwrGG.jpg,it,Tracing the struggle of the Algerian Front de Liberation Nationale to gain freedom from French colonial rule as seen through the eyes of Ali from his start as a petty thief to his rise to prominence in the organisation and capture by the French in 1957. The film traces the rebels' struggle and the increasingly extreme measures taken by the French government to quell the revolt.,1966,"iTunes, Google Play, Amazon Instant Video, HBO Max"
tt0318462,76.0,"Drama, Adventure, 1","Argentina, Brazil, Chile, France, Germany, Peru, United Kingdom, United States",126,The Motorcycle Diaries,https://image.tmdb.org/t/p/original/qz2aBYT8CAiJYvX4fRZpJ5G0Oz1.jpg,es,"Based on the journals of Che Guevara, leader of the Cuban Revolution. In his memoirs, Guevara recounts adventures he and best friend Alberto Granado had while crossing South America by motorcycle in the early 1950s.",2004,"Amazon Instant Video, Google Play, iTunes, Amazon Prime Video"
tt0472043,76.5,"Action, Drama, History, Adventure",United States,139,Apocalypto,https://image.tmdb.org/t/p/original/cBFQsU1LDBEOl0Ik0cygeB6wCLE.jpg,en,"Set in the Mayan civilization, when a man's idyllic presence is brutally disrupted by a violent invading force, he is taken on a perilous journey to a world ruled by fear and oppression where a harrowing end awaits him. Through a twist of fate and spurred by the power of his love for his woman and his family he will make a desperate break to return home and to ultimately save his way of life.",2006,"iTunes, Amazon Prime Video, Google Play, Amazon Instant Video, Peacock"
tt0091605,75.5,"Drama, Thriller, Mystery","Germany, France, Italy",130,The Name of the Rose,https://image.tmdb.org/t/p/original/d6dlbTBb3N7nXDz7tQslDJs2jgv.jpg,en,"14th-century Franciscan monk William of Baskerville and his young novice arrive at a conference to find that several monks have been murdered under mysterious circumstances. To solve the crimes, William must rise up against the Church's authority and fight the shadowy conspiracy of monastery monks using only his intelligence – which is considerable.",1986,
tt1032846,77.0,Drama,"Belgium, Romania",114,"4 Months, 3 Weeks and 2 Days",https://image.tmdb.org/t/p/original/kwV7rP0wgcfui8QzcXZ6ga273cB.jpg,ro,Two college roommates have 24 hours to make the ultimate choice as they finalize arrangements for a black market abortion.,2007,"Amazon Instant Video, iTunes"
tt5186714,74.5,"Drama, Thriller","France, Iran, Islamic Republic of",125,The Salesman,https://image.tmdb.org/t/p/original/z2AFU8rv7HmNosDvnVcMrG7OlVN.jpg,fa,"Forced out of their apartment due to dangerous works on a neighboring building, Emad and Rana move into a new flat in the center of Tehran. An incident linked to the previous tenant will dramatically change the young couple’s life.",2016,Amazon Prime Video
tt12361974,81.0,"Action, Adventure, Fantasy, Science Fiction",United States,242,Zack Snyder's Justice League,https://image.tmdb.org/t/p/original/tnAuB8q5vv7Ax9UAEje5Xi4BXik.jpg,en,"Determined to ensure Superman's ultimate sacrifice was not in vain, Bruce Wayne aligns forces with Diana Prince with plans to recruit a team of metahumans to protect the world from an approaching threat of catastrophic proportions.",2021,"Google Play, iTunes, Amazon Instant Video, HBO Max"
tt0109830,86.0,"Comedy, Drama, Romance",United States,142,Forrest Gump,https://image.tmdb.org/t/p/original/saHP97rTPS5eLmrLQEcANmKrsFl.jpg,en,"A man with a low IQ has accomplished great things in his life and been present during significant historic events—in each case, far exceeding what anyone imagined he could do. But despite all he has achieved, his one true love eludes him.",1994,"Amazon Instant Video, Google Play, iTunes, Netflix, Paramount+"
tt0032551,79.5,Drama,United States,129,The Grapes of Wrath,https://image.tmdb.org/t/p/original/eUcxMVBIA0Jg8l1RGUqycrc3eIQ.jpg,en,"Tom Joad returns to his home after a jail sentence to find his family kicked out of their farm due to foreclosure. He catches up with them on his Uncle’s farm, and joins them the next day as they head for California and a new life... Hopefully.",1940,"Google Play, iTunes, Amazon Instant Video"
tt0063227,76.5,"Drama, History, 1",United Kingdom,134,The Lion in Winter,https://image.tmdb.org/t/p/original/xcOcwbejB0T8HzapOizUwi6HZTi.jpg,en,Henry II and his estranged queen battle over the choice of an heir.,1968,"iTunes, Google Play, Amazon Instant Video"
tt0113247,80.5,"Drama, Crime",France,98,La Haine,https://image.tmdb.org/t/p/original/8rgPyWjYZhsphSSxbXguMnhN7H0.jpg,fr,"After a chaotic night of rioting in a marginal suburb of Paris, three young friends, Vinz, Hubert and Saïd, wander around unoccupied waiting for news about the state of health of a mutual friend who has been seriously injured when confronting the police.",1995,"iTunes, Amazon Instant Video"
tt0121766,74.5,"Adventure, Action, Science Fiction, Fantasy",United States,140,Star Wars: Episode III - Revenge of the Sith,https://image.tmdb.org/t/p/original/xfSAoBEm9MNBjmlNcDYLvLSMlnq.jpg,en,The evil Darth Sidious enacts his final plan for unlimited power -- and the heroic Jedi Anakin Skywalker must choose a side.,2005,"iTunes, Google Play, Disney+, Amazon Instant Video"
tt0137523,86.0,"Drama, Thriller, Comedy","Germany, United States",139,Fight Club,https://image.tmdb.org/t/p/original/pB8BM7pdSp6B6Ih7QZ4DrQ3PmJK.jpg,en,"A ticking-time-bomb insomniac and a slippery soap salesman channel primal male aggression into a shocking new form of therapy. Their concept catches on, with underground ""fight clubs"" forming in every town, until an eccentric gets in the way and ignites an out-of-control spiral toward oblivion.",1999,"iTunes, Google Play, Amazon Instant Video, Amazon Prime Video, Hulu, Netflix"
tt1132620,76.5,"Drama, Thriller, Crime, Mystery","Denmark, Germany, Sweden",152,The Girl with the Dragon Tattoo,https://image.tmdb.org/t/p/original/r2pFUXKK20KD9RE3yybpQsNynRE.jpg,sv,"Swedish thriller based on Stieg Larsson's novel about a male journalist and a young female hacker. In the opening of the movie, Mikael Blomkvist, a middle-aged publisher for the magazine Millennium, loses a libel case brought by corrupt Swedish industrialist Hans-Erik Wennerström. Nevertheless, he is hired by Henrik Vanger in order to solve a cold case, the disappearance of Vanger's niece",2009,"Amazon Prime Video, iTunes, Amazon Instant Video, Google Play"
tt0052311,78.5,"Crime, Thriller, 2",United States,111,Touch of Evil,https://image.tmdb.org/t/p/original/1pvRgmfBaoMczIJBOi9gCOZ4FMC.jpg,en,"When a car bomb explodes on the American side of the U.S./Mexico border, Mexican drug enforcement agent Miguel Vargas begins his investigation, along with American police captain Hank Quinlan. When Vargas begins to suspect that Quinlan and his shady partner, Menzies, are planting evidence to frame an innocent man, his investigations into their possible corruption quickly put himself and his new bride, Susie, in jeopardy.",1958,"iTunes, Amazon Instant Video, Google Play"
tt0056217,79.0,Western,United States,123,The Man Who Shot Liberty Valance,https://image.tmdb.org/t/p/original/4C1R0LEivLjbv3swAzJfzh0tzXl.jpg,en,"A senator, who became famous for killing a notorious outlaw, returns for the funeral of an old friend and tells the truth about his deed.",1962,"iTunes, Google Play, Amazon Instant Video"
tt10189514,82.0,"Drama, Action",India,149,Soorarai Pottru,https://image.tmdb.org/t/p/original/83AFk8uxCpzAcCnVEnEw3sIKiiE.jpg,ta,"Nedumaaran Rajangam ""Maara"" sets out to make the common man fly and in the process takes on the world's most capital intensive industry and several enemies who stand in his way.",2020,Amazon Prime Video
tt0042192,81.5,Drama,United States,139,All About Eve,https://image.tmdb.org/t/p/original/6numIZH6uR3NlJgY9m7nGH0jhs.jpg,en,"From the moment she glimpses her idol at the stage door, Eve Harrington is determined to take the reins of power away from the great actress Margo Channing. Eve maneuvers her way into Margo's Broadway role, becomes a sensation and even causes turmoil in the lives of Margo's director boyfriend, her playwright and his wife. Only the cynical drama critic sees through Eve, admiring her audacity and perfect pattern of deceit.",1950,"Amazon Instant Video, Google Play, iTunes"
tt0175880,78.5,Drama,United States,189,Magnolia,https://image.tmdb.org/t/p/original/uq2u8HgtLFJkjNq2kHb2jvipIPT.jpg,en,"An epic mosaic of many interrelated characters in search of happiness, forgiveness, and meaning in the San Fernando Valley.",1999,"iTunes, Amazon Instant Video, Google Play"
tt0068646,89.5,"Drama, Crime",United States,175,The Godfather,https://image.tmdb.org/t/p/original/3bhkrj58Vtu7enYsRolD1fZdja1.jpg,en,"Spanning the years 1945 to 1955, a chronicle of the fictional Italian-American Corleone crime family. When organized crime family patriarch, Vito Corleone barely survives an attempt on his life, his youngest son, Michael steps in to take care of the would-be killers, launching a campaign of bloody revenge.",1972,"Amazon Instant Video, Google Play, iTunes"
tt1285016,75.5,"Drama, 1",United States,121,The Social Network,https://image.tmdb.org/t/p/original/n0ybibhJtQ5icDqTp8eRytcIHJx.jpg,en,"The tale of a new breed of cultural insurgent: a punk genius who sparked a revolution and changed the face of human interaction for a generation, and perhaps forever.",2010,"Amazon Instant Video, iTunes, Google Play, Amazon Prime Video, Paramount+, Showtime"
tt0064665,76.5,Drama,United States,113,Midnight Cowboy,https://image.tmdb.org/t/p/original/f7YLzOxwWzeEdo7RhAlPSBTYa8.jpg,en,"Joe Buck is a wide-eyed hustler from Texas hoping to score big with wealthy New York City women; he finds a companion in Enrico ""Ratso"" Rizzo, an ailing swindler with a bum leg and a quixotic fantasy of escaping to Florida.",1969,"Amazon Instant Video, iTunes, Google Play"
tt0032455,75.0,"Animation, Family, Fantasy",United States,124,Fantasia,https://image.tmdb.org/t/p/original/6iegw3XEVXqKls8uvkcFJjWlcjd.jpg,en,"Walt Disney's timeless masterpiece is an extravaganza of sight and sound! See the music come to life, hear the pictures burst into song and experience the excitement that is Fantasia over and over again.",1940,"Amazon Instant Video, Disney+, Google Play, iTunes"
tt1620933,77.0,"Crime, Drama, Action, 1",India,135,Paan Singh Tomar,https://image.tmdb.org/t/p/original/ii2KMVvGmcmJrqwYcT5nKn92bD5.jpg,hi,Paan Singh Tomar goes from celebrated runner to star brigand and rebel when life after sports fails to unfold as planned.,2012,Netflix
tt0119488,80.0,"Crime, Drama, Mystery, Thriller",United States,138,L.A. Confidential,https://image.tmdb.org/t/p/original/Rzope4Pk93Rg1Q2Ae8H0FYwa7n.jpg,en,Three detectives in the corrupt and brutal L.A. police force of the 1950s use differing methods to uncover a conspiracy behind the shotgun slayings of the patrons at an all-night diner.,1997,"Amazon Instant Video, iTunes"
tt0040506,76.0,"Crime, Drama, Thriller, Action",United States,100,Key Largo,https://image.tmdb.org/t/p/original/9ZhQ9iMUtck9DvKm7mfB2332fRr.jpg,en,"A hurricane swells outside, but it's nothing compared to the storm within the hotel at Key Largo. There, sadistic mobster Johnny Rocco holes up - and holds at gunpoint hotel owner James Temple, his widowed daughter-in-law Nora, and ex-GI Frank McCloud.",1948,"Google Play, Amazon Instant Video, iTunes, HBO Max"
tt0344510,74.5,"Drama, Romance, War, Mystery",France,133,A Very Long Engagement,https://image.tmdb.org/t/p/original/t73m7lX0eFYDjlB1Gcb7r3S5Yt.jpg,fr,"Young Frenchwoman Mathilde searches for the truth about her missing fiancé, lost during World War I, and learns many unexpected things along the way. The love of her life is gone. But she refuses to believe he's gone forever — and she needs to know for sure.",2004,"iTunes, Amazon Instant Video, Google Play"
tt0104652,77.0,"Family, Comedy, Animation, Adventure",Japan,94,Porco Rosso,https://image.tmdb.org/t/p/original/byKAndF6KQSDpGxp1mTr23jPbYp.jpg,ja,"In Italy in the 1930s, sky pirates in biplanes terrorize wealthy cruise ships as they sail the Adriatic Sea. The only pilot brave enough to stop the scourge is the mysterious Porco Rosso, a former World War I flying ace who was somehow turned into a pig during the war. As he prepares to battle the pirate crew's American ace, Porco Rosso enlists the help of spunky girl mechanic Fio Piccolo and his longtime friend Madame Gina.",1992,"iTunes, Google Play, Amazon Instant Video, Netflix, HBO Max"
tt0808506,77.0,"Fantasy, Animation, Drama, Science Fiction, Adventure",Japan,98,The Girl Who Leapt Through Time,https://image.tmdb.org/t/p/original/fS41b13LZEtL9VYUlMobXZqvk41.jpg,ja,"When 17-year-old Makoto Konno gains the ability to, quite literally, ""leap"" backwards through time, she immediately sets about improving her grades and preventing personal mishaps. However, she soon realises that changing the past isn't as simple as it seems, and eventually, will have to rely on her new powers to shape the future of herself and her friends.",2006,"Amazon Instant Video, Google Play, iTunes"
tt0432283,78.0,"Adventure, Animation, Comedy, Family",United States,87,Fantastic Mr. Fox,https://image.tmdb.org/t/p/original/njbTizADSZg4PqeyJdDzZGooikv.jpg,en,"The Fantastic Mr. Fox bored with his current life, plans a heist against the three local farmers. The farmers, tired of sharing their chickens with the sly fox, seek revenge against him and his family.",2009,"Disney+, Amazon Instant Video, Google Play, iTunes, Amazon Prime Video"
tt1748122,77.0,"Comedy, Drama, Romance",United States,94,Moonrise Kingdom,https://image.tmdb.org/t/p/original/y4SXcbNl6CEF2t36icuzuBioj7K.jpg,en,"Set on an island off the coast of New England in the summer of 1965, Moonrise Kingdom tells the story of two twelve-year-olds who fall in love, make a secret pact, and run away together into the wilderness. As various authorities try to hunt them down, a violent storm is brewing off-shore – and the peaceful island community is turned upside down in more ways than anyone can handle.",2012,"Amazon Instant Video, Google Play, iTunes, HBO Max"
