imdbID,tmdbID,imdbRating,tmdbRating,genres,countries,year,runtime,title,overview,originalLanguage,posterURLs.original,streamingInfo.disney.us.added,streamingInfo.disney.us.leaving,streamingInfo.paramount.us.added,streamingInfo.paramount.us.leaving,streamingInfo.showtime.us.added,streamingInfo.showtime.us.leaving,streamingInfo.hulu.us.added,streamingInfo.hulu.us.leaving,streamingInfo.netflix.us.added,streamingInfo.netflix.us.leaving,streamingInfo.prime.us.added,streamingInfo.prime.us.leaving,streamingInfo.hbo.us.added,streamingInfo.hbo.us.leaving,streamingInfo.zee5.us.added,streamingInfo.zee5.us.leaving,streamingInfo.peacock.us.added,streamingInfo.peacock.us.leaving,streamingInfo.starz.us.added,streamingInfo.starz.us.leaving,streamingInfo.mubi.us.added,streamingInfo.mubi.us.leaving,streamingInfo.apple.us.added,streamingInfo.apple.us.leaving
tt0088258,11031,79,74,"Comedy, Music",['US'],1984,82,This Is Spinal Tap,"""This Is Spinal Tap"" shines a light on the self-contained universe of a metal band struggling to get back on the charts, including everything from its complicated history of ups and downs, gold albums, name changes and undersold concert dates, along with the full host of requisite groupies, promoters, hangers-on and historians, sessions, release events and those special behind-the-scenes moments that keep it all real.",en,https://image.tmdb.org/t/p/original/z2LA8eBTSuuPC4NBhIZRNIwpimH.jpg,,,,,,,,,,,,,,,,,,,,,,,,
tt0053472,269,77,76,"Crime, Drama",['FR'],1960,90,Breathless,"A small-time thief steals a car and impulsively murders a motorcycle policeman. Wanted by the authorities, he attempts to persuade a girl to run away to Italy with him.",fr,https://image.tmdb.org/t/p/original/9Wx0Wdn2EOqeCZU4SP6tlS3LOml.jpg,,,,,,,,,,,,,1655512102.0,17277551990.0,,,,,,,,,,
tt2331143,177945,78,76,Drama,['JP'],2013,120,"Like Father, Like Son",Ryota Nonomiya is a successful businessman driven by money. He learns that his biological son was switched with another child after birth. He must make a life-changing decision and choose his true son or the boy he raised as his own.,ja,https://image.tmdb.org/t/p/original/fzSDVHdDL6Oqv7NWAUikoRxSHmp.jpg,,,,,,,,,,,,,,,,,,,,,,,,
tt0440963,2503,80,74,"Action, Mystery, Thriller","['FR', 'DE', 'ES', 'US']",2007,115,The Bourne Ultimatum,"Bourne is brought out of hiding once again by reporter Simon Ross who is trying to unveil Operation Blackbriar, an upgrade to Project Treadstone, in a series of newspaper columns. Information from the reporter stirs a new set of memories, and Bourne must finally uncover his dark past while dodging The Company's best efforts to eradicate him.",en,https://image.tmdb.org/t/p/original/xqf7mzA77LmMJByvwxRLNdw5pz4.jpg,,,,,,,,,,,,,,,,,,,,,,,,
tt0112573,197,84,79,"1, Drama, History",['US'],1995,178,Braveheart,"Enraged at the slaughter of Murron, his new bride and childhood love, Scottish warrior William Wallace slays a platoon of the local English lord's soldiers. This leads the village to revolt and, eventually, the entire country to rise up against English rule.",en,https://image.tmdb.org/t/p/original/or1gBugydmjToAEq7OZY0owwFk.jpg,,,,,,,,,,,,,1664833546.0,0.0,,,,,,,,,,
tt0077711,12761,81,80,"Drama, Music","['DE', 'SE']",1978,93,Autumn Sonata,"After a seven-year absence, Charlotte Andergast travels to Sweden to reunite with her daughter Eva. The pair have a troubled relationship: Charlotte sacrificed the responsibilities of motherhood for a career as a classical pianist. Over an emotional night, the pair reopen the wounds of the past. Charlotte gets another shock when she finds out that her mentally impaired daughter, Helena, is out of the asylum and living with Eva.",sv,https://image.tmdb.org/t/p/original/6beNbtCXv3GkzHkxkGYf38ib7v8.jpg,,,,,,,,,,,,,1655503276.0,0.0,,,,,,,,,,
tt0075686,703,80,77,"Comedy, Romance",['US'],1977,93,Annie Hall,New York comedian Alvy Singer falls in love with the ditsy Annie Hall.,en,https://image.tmdb.org/t/p/original/gBo4G0p8iVS998aYvXS656jbsH2.jpg,,,,,,,,,,,,,,,,,,,,,,,,
tt0117589,11159,80,75,Drama,"['GB', 'FR']",1996,142,Secrets & Lies,"With both her adoptive parents now dead, a black optometrist decides to make contact with her birth mother, but is shocked to find out that she is white.",en,https://image.tmdb.org/t/p/original/mfWfW6DfD4oBTFmGAndaTkuPUO5.jpg,,,,,,,,,,,,,1655513955.0,17277551990.0,,,,,,,,,,
tt0485947,31011,78,78,"Drama, Fantasy, Romance","['BE', 'CA', 'FR', 'DE']",2009,141,Mr. Nobody,"Nemo Nobody leads an ordinary existence with his wife and 3 children; one day, he wakes up as a mortal centenarian in the year 2092.",en,https://image.tmdb.org/t/p/original/qNkIONc4Rgmzo23ph7qWp9QfVnW.jpg,,,,,,,,,,,,,,,,,,,,,,,,
tt0061578,1654,77,76,"Action, Adventure, War","['GB', 'US']",1967,150,The Dirty Dozen,"12 American military prisoners in World War II are ordered to infiltrate a well-guarded enemy château and kill the Nazi officers vacationing there. The soldiers, most of whom are facing death sentences for a variety of violent crimes, agree to the mission and the possible commuting of their sentences.",en,https://image.tmdb.org/t/p/original/iFpgjfE4gt7guOLvrqgZZoO4Rjk.jpg,,,,,,,,,1658837435.0,0.0,,,,,,,,,,,,,,
tt0423866,1280,79,78,"Crime, Drama, Romance","['KR', 'JP']",2004,88,3-Iron,"A young man, whose only possession is a motorcycle, spends his time riding around the city looking for empty apartments. After finding one, he hangs out for a while, fixing himself something to eat, washing laundry or making small repairs in return. He always tries to leave before the owners get back but in one ostensibly empty mansion he meets the abused wife of a rich man and she escapes with him.",ko,https://image.tmdb.org/t/p/original/hr8ghKbdo3UGUROYafpN38Sohfe.jpg,,,,,,,,,,,,,,,,,,,,,,,,
tt0376968,11190,79,75,Drama,['RU'],2003,110,The Return,A story of two Russian boys whose father suddenly returns home after a 12-year absence. He takes the boys on a holiday to a remote island on a lake that turns into a test of manhood of almost mythic proportions.,ru,https://image.tmdb.org/t/p/original/7V8iHBs34cPYw7ohpLqliF9x8Gv.jpg,,,,,,,,,,,,,,,,,,,,,,,,
tt0056172,947,83,79,"Adventure, 1, Drama",['GB'],1962,228,Lawrence of Arabia,"The story of British officer T.E. Lawrence's mission to aid the Arab tribes in their revolt against the Ottoman Empire during the First World War. Lawrence becomes a flamboyant, messianic figure in the cause of Arab unity but his psychological instability threatens to undermine his achievements.",en,https://image.tmdb.org/t/p/original/AiAm0EtDvyGqNpVoieRw4u65vD1.jpg,,,,,,,,,,,,,,,,,,,,,,,,
tt0095016,562,82,77,"Action, Thriller",['US'],1988,131,Die Hard,"NYPD cop John McClane's plan to reconcile with his estranged wife is thrown for a serious loop when, minutes after he arrives at her office, the entire building is overtaken by a group of terrorists. With little help from the LAPD, wisecracking McClane sets out to single-handedly rescue the hostages and bring the bad guys down.",en,https://image.tmdb.org/t/p/original/yFihWxQcmqcaBR31QM6Y8gT6aYV.jpg,,,,,,,,,,,,,,,,,,,1656693820.0,32503697999.0,,,,
tt0052561,93,80,78,"Drama, Mystery",['US'],1959,161,Anatomy of a Murder,"Semi-retired Michigan lawyer Paul Biegler takes the case of Army Lt. Manion, who murdered a local innkeeper after his wife claimed that he raped her. Over the course of an extensive trial, Biegler parries with District Attorney Lodwick and out-of-town prosecutor Claude Dancer to set his client free, but his case rests on the victim's mysterious business partner, who's hiding a dark secret.",en,https://image.tmdb.org/t/p/original/zMxLbSPpToTCc6yK2Gddhx6nHNN.jpg,,,,,,,,,,,,,,,,,,,,,,,,
tt0814314,11321,76,76,Drama,['US'],2008,123,Seven Pounds,An IRS agent with a fateful secret embarks on an extraordinary journey of redemption by forever changing the lives of seven strangers.,en,https://image.tmdb.org/t/p/original/pCVpsCEYtvtlg1I9h3rtglKgThu.jpg,,,,,,,,,1668139234.0,0.0,,,,,,,,,,,,,,
tt5198068,441130,80,83,"Animation, Adventure, Family","['FR', 'IE', 'LU']",2020,103,Wolfwalkers,"In a time of superstition and magic, when wolves are seen as demonic and nature an evil to be tamed, a young apprentice hunter comes to Ireland with her father to wipe out the last pack. But when she saves a wild native girl, their friendship leads her to discover the world of the Wolfwalkers and transform her into the very thing her father is tasked to destroy.",en,https://image.tmdb.org/t/p/original/ehAKuE48okTuonq6TpsNQj8vFTC.jpg,,,,,,,,,,,,,,,,,,,,,,,1668828342.0,0.0
tt0090756,793,77,76,"Crime, Drama, Mystery",['US'],1986,120,Blue Velvet,"The discovery of a severed human ear found in a field leads a young man on an investigation related to a beautiful, mysterious nightclub singer and a group of criminals who have kidnapped her child.",en,https://image.tmdb.org/t/p/original/7hlgzJXLgyECS1mk3LSN3E72l5N.jpg,,,,,,,,,,,,,1659607953.0,16988220000.0,,,,,,,,,,
tt5052448,419430,77,76,"Horror, Mystery, Thriller",['US'],2017,104,Get Out,"Chris and his girlfriend Rose go upstate to visit her parents for the weekend. At first, Chris reads the family's overly accommodating behavior as nervous attempts to deal with their daughter's interracial relationship, but as the weekend progresses, a series of increasingly disturbing discoveries lead him to a truth that he never could have imagined.",en,https://image.tmdb.org/t/p/original/tFXcEccSQMf3lfhfXKSU9iRBpa3.jpg,,,,,,,,,,,,,,,,,,,,,,,,
tt0089218,9340,77,75,"Adventure, Comedy, Family",['US'],1985,114,The Goonies,"A young teenager named Mikey Walsh finds an old treasure map in his father's attic. Hoping to save their homes from demolition, Mikey and his friends Data Wang, Chunk Cohen, and Mouth Devereaux run off on a big quest to find the secret stash of Pirate One-Eyed Willie.",en,https://image.tmdb.org/t/p/original/eBU7gCjTCj9n2LTxvCSIXXOvHkD.jpg,,,,,,,,,,,,,1655502680.0,0.0,,,,,,,,,,
tt1302006,398978,78,76,"1, Crime, Drama",['US'],2019,209,The Irishman,"Pennsylvania, 1956. Frank Sheeran, a war veteran of Irish origin who works as a truck driver, accidentally meets mobster Russell Bufalino. Once Frank becomes his trusted man, Bufalino sends him to Chicago with the task of helping Jimmy Hoffa, a powerful union leader related to organized crime, with whom Frank will maintain a close friendship for nearly twenty years.",en,https://image.tmdb.org/t/p/original/mbm8k3GFhXS0ROd9AD1gqYbIFbM.jpg,,,,,,,,,1657448289.0,0.0,,,,,,,,,,,,,,
tt0077402,923,78,74,"Horror, Thriller",['US'],1978,127,Dawn of the Dead,"During an ever-growing epidemic of zombies that have risen from the dead, two Philadelphia SWAT team members, a traffic reporter, and his television-executive girlfriend seek refuge in a secluded shopping mall.",en,https://image.tmdb.org/t/p/original/rC3YUoxZFTJAyS4BcZr7TeykrYH.jpg,,,,,,,,,,,,,,,,,,,,,,,,
tt0090605,679,84,79,"Action, Adventure, Science Fiction",['US'],1986,137,Aliens,"When Ripley's lifepod is found by a salvage crew over 50 years later, she finds that terra-formers are on the very planet they found the alien species. When the company sends a family of colonists out to investigate her story—all contact is lost with the planet and colonists. They enlist Ripley and the colonial marines to return and search for answers.",en,https://image.tmdb.org/t/p/original/r1x5JGpyqZU8PYhbs4UcrO1Xb6x.jpg,,,,,,,,,,,,,,,,,,,1656693794.0,32503697999.0,,,,
tt0816692,157336,86,83,"Adventure, Drama, Science Fiction","['GB', 'US']",2014,169,Interstellar,The adventures of a group of explorers who make use of a newly discovered wormhole to surpass the limitations on human space travel and conquer the vast distances involved in an interstellar voyage.,en,https://image.tmdb.org/t/p/original/gEU2QniE6E77NI6lCU6MxlNBvIx.jpg,,,1662822235.0,1686459600.0,,,,,,,,,,,,,,,,,,,,
tt4387040,375290,79,71,"Action, Drama, History",['IN'],2016,126,Airlift,"When Iraq invades Kuwait in August, 1990, a callous Indian businessman becomes the spokesperson for more than 170,000 stranded countrymen.",hi,https://image.tmdb.org/t/p/original/oyaxIm3kTWDQtcYQ45eN5sZ6WIz.jpg,,,,,,,,,,,,,,,,,,,,,,,,
tt0055031,821,83,80,"Drama, War",['US'],1961,179,Judgment at Nuremberg,"In 1947, four German judges who served on the bench during the Nazi regime face a military tribunal to answer charges of crimes against humanity. Chief Justice Haywood hears evidence and testimony not only from lead defendant Ernst Janning and his defense attorney Hans Rolfe, but also from the widow of a Nazi general, an idealistic U.S. Army captain and reluctant witness Irene Wallner.",en,https://image.tmdb.org/t/p/original/cqumfgd74ftVzOKJpFGOG64WlXL.jpg,,,,,,,,,,,,,,,,,,,,,,,,
tt0119217,489,83,81,Drama,['US'],1997,127,Good Will Hunting,"Will Hunting has a genius-level IQ but chooses to work as a janitor at MIT. When he solves a difficult graduate-level math problem, his talents are discovered by Professor Gerald Lambeau, who decides to help the misguided youth reach his potential. When Will is arrested for attacking a police officer, Professor Lambeau makes a deal to get leniency for him if he will get treatment from therapist Sean Maguire.",en,https://image.tmdb.org/t/p/original/bABCBKYBK7A5G1x0FzoeoNfuj2.jpg,,,,,,,,,,,,,1662223514.0,0.0,,,,,,,,,,
tt3553976,334533,78,79,Drama,['US'],2016,118,Captain Fantastic,A father living in the forests of the Pacific Northwest with his six young kids tries to assimilate back into society.,en,https://image.tmdb.org/t/p/original/2sFME73GaD8UsUxPUKe60cPdLif.jpg,,,,,,,,,,,1663657126.0,0.0,,,,,,,,,,,,
tt5013056,374720,78,74,"Action, Drama, History","['FR', 'NL', 'GB', 'US']",2017,107,Dunkirk,"The story of the miraculous evacuation of Allied soldiers from Belgium, Britain, Canada and France, who were cut off and surrounded by the German army from the beaches and harbour of Dunkirk between May 26th and June 4th 1940 during World War II.",en,https://image.tmdb.org/t/p/original/ebSnODDg9lbsMIaWg2uAbjn7TO5.jpg,,,,,,,,,,,,,1655509290.0,0.0,,,,,,,,,,
tt0069762,3133,77,75,"Action, Crime, Drama",['US'],1973,94,Badlands,An impressionable teenage girl from a dead-end town and her older greaser boyfriend embark on a killing spree in the South Dakota badlands.,en,https://image.tmdb.org/t/p/original/eJiVU3sTv9iYbytBzdaPijXsyIk.jpg,,,,,,,,,,,,,,,,,,,,,,,,
tt0091042,9377,78,76,Comedy,['US'],1986,103,Ferris Bueller's Day Off,"After high school slacker Ferris Bueller successfully fakes an illness in order to skip school for the day, he goes on a series of adventures throughout Chicago with his girlfriend Sloane and best friend Cameron, all the while trying to outwit his wily school principal and fed-up sister.",en,https://image.tmdb.org/t/p/original/p07qwOft8y4iFVPLnXLN5WGsHuJ.jpg,,,1653945780.0,1672549200.0,,,,,,,,,,,,,,,,,,,,
tt2209418,132344,79,74,"Drama, Romance","['GR', 'US']",2013,109,Before Midnight,"It has been nine years since we last met Jesse and Celine, the French-American couple who once met on a train in Vienna. Now, live in Paris with twin daughters, but have spent a summer in Greece on the invitation of an author colleague of Jesse's. When the vacation is over and Jesse must send his teenage son off to the States, he begins to question his life decisions, and his relationship with Celine is at risk.",en,https://image.tmdb.org/t/p/original/3kKz77vTXEezBiyBsi5jZ9cUc1I.jpg,,,,,,,,,,,,,,,,,,,,,,,,
tt3783958,313369,80,78,"Comedy, Drama, Music",['US'],2016,129,La La Land,"Mia, an aspiring actress, serves lattes to movie stars in between auditions and Sebastian, a jazz musician, scrapes by playing cocktail party gigs in dingy bars, but as success mounts they are faced with decisions that begin to fray the fragile fabric of their love affair, and the dreams they worked so hard to maintain in each other threaten to rip them apart.",en,https://image.tmdb.org/t/p/original/uDO8zWDhfWwoFdKS4fzkUJt0Rf0.jpg,,,,,,,,,,,,,,,,,,,,,,,,
tt2024544,76203,81,79,"1, Drama, History","['US', 'GB']",2013,134,12 Years a Slave,"In the pre-Civil War United States, Solomon Northup, a free black man from upstate New York, is abducted and sold into slavery. Facing cruelty as well as unexpected kindnesses Solomon struggles not only to stay alive, but to retain his dignity. In the twelfth year of his unforgettable odyssey, Solomon’s chance meeting with a Canadian abolitionist will forever alter his life.",en,https://image.tmdb.org/t/p/original/xdANQijuNrJaw1HA61rDccME4Tm.jpg,,,,,,,,,,,,,1655500492.0,0.0,,,,,,,,,,
tt0056923,4808,79,77,"Comedy, Mystery, Romance",['US'],1963,113,Charade,"After Regina Lampert falls for the dashing Peter Joshua on a skiing holiday in the French Alps, she discovers upon her return to Paris that her husband has been murdered. Soon, she and Peter are giving chase to three of her late husband's World War II cronies, Tex, Scobie and Gideon, who are after a quarter of a million dollars the quartet stole while behind enemy lines. But why does Peter keep changing his name?",en,https://image.tmdb.org/t/p/original/ijJ73UgR6nOqjSP8MO0Z7hawCdm.jpg,,,,,,,,,,,1653787061.0,0.0,,,,,,,,,1652516300.0,0.0,,
tt2278388,120467,81,80,"Adventure, Comedy, Crime","['DE', 'US']",2014,100,The Grand Budapest Hotel,"The Grand Budapest Hotel tells of a legendary concierge at a famous European hotel between the wars and his friendship with a young employee who becomes his trusted protégé. The story involves the theft and recovery of a priceless Renaissance painting, the battle for an enormous family fortune and the slow and then sudden upheavals that transformed Europe during the first half of the 20th century.",en,https://image.tmdb.org/t/p/original/eWdyYQreja6JGCzqHWXpWHDrrPo.jpg,,,,,,,,,,,,,1655514222.0,16856028000.0,,,,,,,,,,
tt0245429,129,86,85,"Animation, Adventure, Family",['JP'],2001,125,Spirited Away,"A young girl, Chihiro, becomes trapped in a strange new world of spirits. When her parents undergo a mysterious transformation, she must call upon the courage she never knew she had to free her family.",ja,https://image.tmdb.org/t/p/original/39wmItIWsg5sZMyRUHLkWBcuVCM.jpg,,,,,,,,,,,,,1655510831.0,16851599990.0,,,,,,,,,,
tt1130884,11324,82,81,"Mystery, Thriller",['US'],2010,138,Shutter Island,"World War II soldier-turned-U.S. Marshal Teddy Daniels investigates the disappearance of a patient from a hospital for the criminally insane, but his efforts are compromised by troubling visions and a mysterious doctor.",en,https://image.tmdb.org/t/p/original/kve20tXwUZpu4GUX8l6X7Z4jmL6.jpg,,,,,,,,,,,1666041113.0,0.0,,,,,,,1667594677.0,32503697999.0,,,,
tt0257044,4147,77,73,"Crime, Drama, Thriller",['US'],2002,117,Road to Perdition,"Mike Sullivan works as a hit man for crime boss John Rooney. Sullivan views Rooney as a father figure, however after his son is witness to a killing, Mike Sullivan finds himself on the run in attempt to save the life of his son and at the same time looking for revenge on those who wronged him.",en,https://image.tmdb.org/t/p/original/loSpBeirRfTPJ3cMIqpQArstGhh.jpg,,,,,,,,,,,,,,,,,,,,,,,,
tt0892769,10191,81,77,"Animation, Action, Adventure",['US'],2010,98,How to Train Your Dragon,"As the son of a Viking leader on the cusp of manhood, shy Hiccup Horrendous Haddock III faces a rite of passage: he must kill a dragon to prove his warrior mettle. But after downing a feared dragon, he realizes that he no longer wants to destroy it, and instead befriends the beast – which he names Toothless – much to the chagrin of his warrior father.",en,https://image.tmdb.org/t/p/original/ygGmAO60t8GyqUo9xYeYxSZAR3b.jpg,,,,,,,,,,,,,,,,,1667314916.0,1672567140.0,,,,,,
tt10280296,598826,84,71,"1, Crime, Drama","['IN', 'RU', 'GB']",2021,163,Sardar Udham,"A young Sardar Udham Singh left deeply scarred by the Jallianwala Bagh massacre, escaped into the mountains of Afghanistan, reaching London in 1933-34. Carrying an unhealed wound for 21 years, the revolutionary assassinated Michael O’Dwyer on 13th March, 1940, the man at the helm of affairs in Punjab, April 1919 to avenge the lost lives of his beloved brethren.",hi,https://image.tmdb.org/t/p/original/5m0ir7GygfhzBBwFYRWzQ7yY0De.jpg,,,,,,,,,,,1636165705.0,0.0,,,,,,,,,,,,
tt1149362,37903,78,75,"Drama, Mystery, Thriller","['AT', 'CA', 'FR', 'DE', 'IT']",2009,144,The White Ribbon,"Strange events happen in a small village in the north of Germany during the years just before World War I, which seem to be ritual punishment. The abused and suppressed children of the villagers seem to be at the heart of this mystery.",de,https://image.tmdb.org/t/p/original/54dlnGDexrwAFlDb8HWKfmmX4LB.jpg,,,,,,,,,,,,,,,,,,,,,,,,
tt0092005,235,81,78,"Adventure, Drama",['US'],1986,89,Stand by Me,"Gordie, Chris, Teddy and Vern are four friends who decide to hike to find the corpse of Ray Brower, a local teenager, who was hit by a train while plucking blueberries in the wild.",en,https://image.tmdb.org/t/p/original/vz0w9BSehcqjDcJOjRaCk7fgJe7.jpg,,,,,,,,,,,,,,,,,,,,,,,,
tt0072251,8333,76,74,"Action, Crime, Thriller",['US'],1974,104,The Taking of Pelham One Two Three,"In New York, armed men hijack a subway car and demand a ransom for the passengers. Even if it's paid, how could they get away?",en,https://image.tmdb.org/t/p/original/vttiF68zmvcIxZYTS4p7vK0keJ1.jpg,,,1664903597.0,1672549200.0,1664895928.0,1672531140.0,,,,,,,,,,,,,,,,,,
tt0230600,1933,76,76,"Horror, Mystery, Thriller","['FR', 'ES', 'US']",2001,101,The Others,"Grace is a religious woman who lives in an old house kept dark because her two children, Anne and Nicholas, have a rare sensitivity to light. When the family begins to suspect the house is haunted, Grace fights to protect her children at any cost in the face of strange events and disturbing visions.",en,https://image.tmdb.org/t/p/original/p8g1vlTvpM6nr2hMMiZ1fUlKF0D.jpg,,,,,,,,,,,,,,,,,,,,,,,,
tt0067116,1051,77,75,"Action, Crime",['US'],1971,104,The French Connection,Tough narcotics detective 'Popeye' Doyle is in hot pursuit of a suave French drug dealer who may be the key to a huge heroin-smuggling operation.,en,https://image.tmdb.org/t/p/original/5XSGvIKl2yPvOkieFjc3rzLw7x0.jpg,,,,,,,,,,,,,,,,,,,,,,,,
tt2370248,169813,79,77,Drama,['US'],2013,96,Short Term 12,"Grace, a compassionate young supervisor at a foster care facility, helps at-risk teens. But when a new charge dredges up memories of her own troubled past, Grace's tough exterior begins eroding.",en,https://image.tmdb.org/t/p/original/qKnsyaJZLXfiL2JhIJEkpA8C3LU.jpg,,,,,,,,,,,,,,,,,,,,,,,,
tt0065214,576,79,76,"Action, Adventure, Western",['US'],1969,145,The Wild Bunch,"An aging group of outlaws look for one last big score as the ""traditional"" American West is disappearing around them.",en,https://image.tmdb.org/t/p/original/zZhp7p8qvfVrSLKpOFHcKjpEj8f.jpg,,,,,,,,,,,,,,,,,,,,,,,,
tt4080728,348678,77,75,"Comedy, Drama","['NO', 'SE']",2015,116,A Man Called Ove,"Despite being deposed as president of his condominium association, grumpy 59-year-old Ove continues to watch over his neighbourhood with an iron fist. When pregnant Parvaneh and her family move into the terraced house opposite Ove and she accidentally back into Ove’s mailbox, it sets off a series of unexpected changes in his life.",sv,https://image.tmdb.org/t/p/original/g5SkS5dJudFZMQiB925PxfwzFa6.jpg,,,,,,,,,,,1649148570.0,0.0,,,,,,,,,,,,
tt0029583,408,76,71,"Animation, Adventure, Family",['US'],1937,83,Snow White and the Seven Dwarfs,"A beautiful girl, Snow White, takes refuge in the forest in the house of seven dwarfs to hide from her stepmother, the wicked Queen. The Queen is jealous because she wants to be known as ""the fairest in the land,"" and Snow White's beauty surpasses her own.",en,https://image.tmdb.org/t/p/original/9QKUh9UuIIT2ZA9Rby9R6vtNRKa.jpg,1606700823.0,0.0,,,,,,,,,,,,,,,,,,,,,,
tt0936501,8681,78,73,"Action, Crime, Thriller","['FR', 'US']",2008,94,Taken,"While vacationing with a friend in Paris, an American girl is kidnapped by a gang of human traffickers intent on selling her into forced prostitution. Working against the clock, her ex-spy father must pull out all the stops to save her. But with his best years possibly behind him, the job may be more than he can handle.",en,https://image.tmdb.org/t/p/original/wrJjDB8SSJJKcpXVf4KAxZIHvBZ.jpg,,,,,,,,,,,,,,,,,1664897396.0,1672567140.0,,,,,,
tt0375611,31977,81,77,Drama,['IN'],2005,122,Black,"Black is an adaptation of Helen Keller's autobiography. Black revolves around a blind and deaf girl, and her relationship with her teacher who himself later develops Alzheimer's disease.",hi,https://image.tmdb.org/t/p/original/7RtfmW00zS4bgMECJYo32fxaAhL.jpg,,,,,,,,,,,,,,,,,,,,,,,,
tt1772341,82690,77,73,"Animation, Adventure, Comedy",['US'],2012,101,Wreck-It Ralph,"Wreck-It Ralph is the 9-foot-tall, 643-pound villain of an arcade video game named Fix-It Felix Jr., in which the game's titular hero fixes buildings that Ralph destroys. Wanting to prove he can be a good guy and not just a villain, Ralph escapes his game and lands in Hero's Duty, a first-person shooter where he helps the game's hero battle against alien invaders. He later enters Sugar Rush, a kart racing game set on tracks made of candies, cookies and other sweets. There, Ralph meets Vanellope von Schweetz who has learned that her game is faced with a dire threat that could affect the entire arcade, and one that Ralph may have inadvertently started.",en,https://image.tmdb.org/t/p/original/zWoIgZ7mgmPkaZjG0102BSKFIqQ.jpg,1606700432.0,0.0,,,,,,,,,,,,,,,,,,,,,,
tt0454848,388,76,74,"Crime, Drama, Mystery",['US'],2006,129,Inside Man,"When an armed, masked gang enter a Manhattan bank, lock the doors and take hostages, the detective assigned to effect their release enters negotiations preoccupied with corruption charges he is facing.",en,https://image.tmdb.org/t/p/original/mf4i9zZVXMmqWsEb9D0OAY7k3t.jpg,,,,,,,,,,,,,1655512245.0,16694496000.0,,,,,,,,,,
tt0372183,2502,77,73,"Action, Mystery, Thriller","['DE', 'US']",2004,108,The Bourne Supremacy,"When a CIA operation to purchase classified Russian documents is blown by a rival agent, who then shows up in the sleepy seaside village where Bourne and Marie have been living. The pair run for their lives and Bourne, who promised retaliation should anyone from his former life attempt contact, is forced to once again take up his life as a trained assassin to survive.",en,https://image.tmdb.org/t/p/original/7IYGiDrquvX3q7e9PV6Pejs6b2g.jpg,,,,,,,,,,,,,1655511715.0,0.0,,,,,,,,,,
tt1702014,237791,79,79,"Drama, Romance",['BR'],2014,96,The Way He Looks,"Leonardo is a blind teenager dealing with an overprotective mother while trying to live a more independent life. To the disappointment of his best friend, Giovana, he plans to go on an exchange program abroad. When Gabriel, a new student in town, arrives at their classroom, new feelings blossom in Leonardo making him question his plans.",pt,https://image.tmdb.org/t/p/original/2BhhlAYwKvONGW7tr16ZhnD0sym.jpg,,,,,,,,,,,,,,,,,,,,,,,,
tt0169102,19666,81,72,"Drama, 4, 5",['IN'],2001,224,Lagaan: Once Upon a Time in India,"In 1890s India, an arrogant British commander challenges the harshly taxed residents of Champaner to a high-stakes cricket match.",hi,https://image.tmdb.org/t/p/original/ldJtjnulba43rti5R3ngnkpZq1H.jpg,,,,,,,,,1652580201.0,0.0,,,,,,,,,,,,,,
tt0018773,28978,81,80,"Comedy, Family, Romance",['US'],1928,72,The Circus,"Charlie, a wandering tramp, becomes a circus handyman - soon the star of the show - and falls in love with the circus owner's stepdaughter.",en,https://image.tmdb.org/t/p/original/3FywbVq2qGqbYHPCy2NJcOf0gmp.jpg,,,,,,,,,,,,,1655510049.0,17277551990.0,,,,,,,,,,
tt0870111,11499,77,73,"1, Drama, History","['FR', 'GB', 'US']",2008,122,Frost/Nixon,"For three years after being forced from office, Nixon remained silent. But in summer 1977, the steely, cunning former commander-in-chief agreed to sit for one all-inclusive interview to confront the questions of his time in office and the Watergate scandal that ended his presidency. Nixon surprised everyone in selecting Frost as his televised confessor, intending to easily outfox the breezy British showman and secure a place in the hearts and minds of Americans. Likewise, Frost's team harboured doubts about their boss's ability to hold his own. But as the cameras rolled, a charged battle of wits resulted.",en,https://image.tmdb.org/t/p/original/z4cQ2mJxwPZUwVh97yX9oNsLLZQ.jpg,,,,,,,,,,,,,,,,,,,,,,,,
tt0048028,220,78,76,Drama,['US'],1955,115,East of Eden,"In the Salinas Valley in and around World War I, Cal Trask feels he must compete against overwhelming odds with his brother for the love of their father. Cal is frustrated at every turn, from his reaction to the war, how to get ahead in business and in life, and how to relate to his estranged mother.",en,https://image.tmdb.org/t/p/original/xv1MZVIop0SQqwLUymgE5eb2LFl.jpg,,,,,,,,,,,,,,,,,,,,,,,,
tt0055499,11602,80,78,Drama,['SE'],1961,91,Through a Glass Darkly,"Karin hopes to recover from her recent stay at a mental hospital by spending the summer at her family's cottage on a tiny island. Her husband, Martin, cares for her but is frustrated by her physical withdrawal. Her younger brother, Minus, is confused by Karin's vulnerability and his own budding sexuality. Their father, David, cannot overcome his haughty remoteness. Beset by visions, Karin descends further into madness.",sv,https://image.tmdb.org/t/p/original/rYD30Fm4vAcBqk1kTsxHw1s8P29.jpg,,,,,,,,,,,,,1655513093.0,17277551400.0,,,,,,,,,,
